,context,answer,label
38,"['эх_INTJ', 'подарок_NOUN', 'еще_ADV', 'не_PART', 'покупать_VERB', 'да_CCONJ', 'и_PART', 'некого_PRON', 'у_ADP', 'я_PRON', 'толькосын_NOUN', 'я_PRON', 'он_PRON', 'поздравить_VERB', 'на_ADP', '23й_NOUN', 'февраль_NOUN', 'кстати_ADV', 'он_PRON', 'скоро7_NUM', 'лет_NOUN', 'взрослый_ADJ', 'пло,ой_ADV', 'школьник_NOUN', '**вы:_NOUN', 'ого_PROPN ', 'да_CCONJ', 'вы_PRON', 'спортивный_ADJ', 'девушка_NOUN', 'софия_PROPN ', 'а_CCONJ', 'давно_ADV', 'вы_PRON', 'увлекаетесьспорвать_NOUN']","['да.еще_ADV', 'в_ADP', 'школа_NOUN', 'ходить_VERB', 'в_ADP', 'секция_NOUN']",people
39,"['бухгалтер_NOUN', 'а_CCONJ', 'хобби_NOUN', 'быть_VERB', 'мой_DET', 'хобби_NOUN', 'парикмахерская_ADJ', 'любить_VERB', 'делать_VERB', 'прически_ADV', 'а_CCONJ', 'ты_PRON']","['а_CCONJ', 'я_PRON', 'любить_VERB', 'путешествовать_VERB']",people
40,"['**вы:**_NOUN', 'о_PROPN ', 'это_PRON', 'вкусный_ADJ', 'очень_ADV', 'хотеть_VERB', 'худеть_VERB', 'но_CCONJ', 'пицца_NOUN', 'хотеть_VERB', 'еще_ADV', 'больше_ADV', '**вы:_NOUN', 'какой_DET', 'еще_PRON', 'быть_VERB', 'хобби_NOUN', 'по_ADP', 'мимо_ADP', 'готовка_NOUN']","['ходить_VERB', 'по_ADP', 'кафе_NOUN', 'и_CCONJ', 'рестик_NOUN']",people
41,"['**вы:**_NOUN', 'с_ADP', 'многие_ADJ', 'такое_DET', 'случаться_VERB', 'можно_ADV', 'жить_VERB', 'с_ADP', 'жена_NOUN', 'красавица_NOUN', 'и_CCONJ', 'радоваться_VERB', 'улыбка_NOUN', 'твой_DET', 'ребенок_NOUN', 'и_CCONJ', 'как_ADV', 'можно_ADV', 'более_NUM', 'проводить_VERB', 'с_ADP', 'они_PRON', 'времени_NOUN', '**вы:_NOUN', 'да_PART', 'красавица_NOUN', 'сейчас_ADV', 'ты_PRON', 'не_PART', 'особо_ADV', 'и_CCONJ', 'нужный_ADJ', 'без_ADP', 'мерседес_NOUN']","['мерсеес_PROPN ', 'не_PART', 'мешать_VERB', 'а_CCONJ', 'еще_ADV', 'яхта_VERB', 'дача_NOUN', 'на_ADP', 'море_NOUN', 'и_CCONJ', 'безлимитный_ADJ', 'счет_NOUN', 'но_CCONJ', 'это_PRON', 'не_PART', 'самый_ADJ', 'главное_NOUN', 'главный_NOUN', 'любовь_NOUN']",people
42,"['я_PRON', 'любить_VERB', 'фотографировать_VERB', 'классный_ADJ', 'этот_PRON', 'наверное_ADV', 'трудный_ADJ', 'обучаться_VERB', 'что_PRON', 'ты_PRON', 'любить_VERB', 'фотографировать_VERB', 'много_ADV', 'все_PRON', '**вы:_NOUN', 'да_PART', 'я_PRON', 'весь_DET', 'время_NOUN', 'это_PRON', 'учиться_VERB', 'я_PRON', 'любить_VERB', 'фотографировать_VERB', 'котик_NOUN']","['они_PRON', 'такой_DET', 'милый_ADJ', 'и_CCONJ', 'забавный_ADJ', 'а_CCONJ', 'еще_ADV', 'я_PRON', 'любить_VERB', 'снимать_VERB', 'красивый_ADJ', 'пейзаж_NOUN']",ai
43,"['они_PRON', 'очень_ADV', 'быстро_ADV', 'плодиться_VERB', 'мочь_VERB', 'съедать_VERB', 'потомство_NOUN', 'из_ADP', 'за_ADP', 'такой_DET', 'разведение_NOUN', 'крыски_ADV', 'рождаться_VERB', 'мутант_NOUN', 'опухоль_VERB', 'почти_ADV', 'у_ADP', 'все_PRON', 'любить_VERB', 'особенно_ADV', 'в_ADP', 'поход_NOUN', 'ходить_VERB', 'у_ADP', 'я_PRON', 'дом_NOUN', 'в_ADP', 'лес_NOUN', 'можно_ADV', 'сказать_VERB', 'турбаза_NOUN', 'для_ADP', 'друг_NOUN', 'а_CCONJ', 'ты_PRON', '**собеседник:_NOUN', 'жесть_VERB', 'я_PRON', 'и_PART', 'не_PART', 'знать_VERB', 'спасибо_PROPN ', 'огромный_ADJ', 'чувствовать_VERB', 'лучшезавесть_VERB', 'хомячка_NOUN', 'я_PRON', 'любить_VERB', 'отдых_NOUN', 'на_ADP', 'природа_NOUN', 'с_ADP', 'друг_NOUN', 'и_CCONJ', 'играть_VERB', 'в_ADP', 'волейбол_NOUN', 'а_CCONJ', 'хомячок_NOUN', 'не_PART', 'доживать_VERB', 'до_ADP', 'старость_NOUN', 'очень_ADV', 'глупенький_ADJ', 'd_PROPN', 'хороший_ADJ', 'крыса_NOUN', 'но_CCONJ', 'попарно_ADV', 'и_PART', 'от_ADP', 'проверять_VERB', 'заводчик_NOUN']","['мочь_VERB', 'порекомендовать_VERB', 'я_PRON', 'заводчик_NOUN']",people
44,"['а_CCONJ', 'я_PRON', 'любить_VERB', 'слушать_VERB', 'песня_NOUN', 'о_ADP', 'любовь_NOUN', 'я_PRON', 'в_ADP', 'душа_NOUN', 'романтик_NOUN', 'в_ADP', 'xx_NUM', 'это_PRON', 'здорово_ADJ', 'быть_AUX', 'романтик_NOUN', 'а_CCONJ', 'как_ADV', 'звать_VERB', 'твой_DET', 'карапузик_NOUN']","['спрашивать_VERB', 'мой_DET', 'знакомая_NOUN']",ai
45,"['да_PART', 'я_PRON', 'учиться_VERB', 'в_ADP', 'первый_ADJ', 'классе_NOUN', 'ухх_NUM', 'у_ADP', 'ты_PRON', 'еще_ADV', 'весь_PART', 'впереди_NOUN', 'кто_PRON', 'хотеть_VERB', 'стать_VERB', 'или_CCONJ', 'увлечение_NOUN', 'какой-то_ADJ', 'быть_VERB', 'мочь_VERB', 'быть_VERB', 'я_PRON', 'прямой_NOUN', 'с_ADP', 'первый_ADJ', 'класс_NOUN', 'хотеть_VERB', 'быть_AUX', 'врач_NOUN', 'я_PRON', 'аллергик_NOUN', 'и_CCONJ', 'с_ADP', 'детство_NOUN', 'я_PRON', 'по_ADP', 'врач_NOUN', 'таскать_VERB', 'они_PRON', 'я_PRON', 'восхищать_VERB', 'свой_DET', 'терпение_NOUN', 'особенно_ADV', 'когда_SCONJ', 'всякий_DET', 'бабуля_NOUN', 'наглый_ADJ', 'ломиться_VERB', 'мнетолько_ADV', 'спрашивать_VERB', 'я_PRON', 'любить_VERB', 'животное_NOUN', 'у_ADP', 'я_PRON', 'быть_VERB', 'собака_NOUN', 'думать_VERB', 'что_SCONJ', 'хотелбы_NOUN', 'заниматься_VERB', 'с_ADP', 'животное_NOUN']","['как_SCONJ', 'ты_PRON', 'относиться_VERB', 'к_ADP', 'собака_NOUN']",ai
46,"['а_CCONJ', 'я_PRON', 'рисовать_VERB', 'любить_NOUN', 'портрет_NOUN', 'особенно_ADV', '**собеседник:_NOUN', 'клёво_PROPN ', 'мочь_VERB', 'как_ADV', 'нибудь_ADV', 'я_PRON', 'нарисовать_VERB', 'с_ADP', 'пугаемть_ADJ', 'плечо_NOUN', 'почему_ADV', 'бы_PART', 'и_PART', 'нет_VERB']","['конечно_ADV', 'с_ADP', 'удовольствие_NOUN', 'нарисовать_ADJ', 'ты_PRON', 'с_ADP', 'попугай_NOUN', 'на_ADP', 'плечо_NOUN']",ai
47,"['молодец_NOUN', 'если_SCONJ', 'бы_PART', 'я_PRON', 'становиться_VERB', 'депутат_NOUN', 'я_PRON', 'бы_PART', 'повышать_VERB', 'всемучитель_NOUN', 'зпункт_NOUN', 'у_ADP', 'вы_PRON', 'адский_ADJ', 'труд_NOUN', 'я_PRON', 'сам_ADJ', 'на_ADP', 'такси_NOUN', 'работать_VERB', 'что_SCONJ', 'бы_PART', 'не_PART', 'сидеть_VERB', 'дома_ADV', 'с_ADP', 'домашние_PRON', 'ребенок_PROPN ', 'я_PRON', 'весь_DET', 'мозг_NOUN', 'выносить_VERB', '**собеседник:_NOUN', 'да_PART', 'мы_PRON', 'то_SCONJ', 'что_PRON', 'главный_ADJ', 'что_PRON', 'бы_PART', 'школа_NOUN', 'хороший_ADJ', 'были,е_NOUN', 'свой_DET', 'трое_NUM', 'оболтус_NOUN', 'отпускать_VERB', 'бояться_VERB', 'не_PART', 'давать_VERB', 'богштукатурк_PROPN ', 'на_ADP', 'голова_NOUN', 'упасть_VERB', 'а_CCONJ', 'жена_NOUN', 'у_ADP', 'я_PRON', 'красавица_NOUN']","['как_SCONJ', 'она_PRON', 'ты_PRON', 'выдерживать_VERB', 'с_ADP', 'такой_DET', 'ребенок_NOUN', 'и_CCONJ', 'работа_NOUN']",ai
48,"['да_PART', 'очень_ADV', 'плюс_NOUN', 'иметь_VERB', 'свой_DET', 'компания_NOUN', 'и_CCONJ', 'налаживатьмеждународный_ADJ', 'сотрудничество_NOUN', 'главное_NOUN', 'начинать_VERB', 'согласно_ADV', 'как_SCONJ', 'начинать_VERB', 'так_ADV', 'сразу_ADV', 'пойти_VERB', 'кто_PRON', 'ты_PRON', 'по_ADP', 'гороскоп_NOUN', 'правда_PROPN ', 'жаль_ADV', 'что_SCONJ', 'на_ADP', 'встреча_NOUN', 'приходиться_VERB', 'быть_AUX', 'в_ADP', 'костюм_NOUN', 'а_CCONJ', 'так_ADV', 'бы_PART', 'на_ADP', 'велик_NOUN', 'ещё_ADV', 'и_CCONJ', 'по_ADP', 'город_NOUN', 'ездить_VERB', 'лев_PROPN ', 'а_CCONJ', 'ты_PRON']","['а_CCONJ', 'я_PRON', 'рыба_NOUN', 'успешный_ADJ', 'человек_NOUN', 'мочь_VERB', 'и_PART', 'на_ADP', 'велик_NOUN', 'приезжать_VERB', 'ну_PART', 'и_PART', 'какой_DET', 'ты_PRON', 'похарактера_NOUN', 'лев_NOUN']",people
49,"['спасибоотреть_NOUN', 'составлять_VERB', 'смета_NOUN', 'для_ADP', 'продуктовый_ADJ', 'магазин_NOUN', 'я_PRON', 'не_PART', 'любить_VERB', 'одиночество_NOUN', 'это_PRON', 'скучный_ADJ', 'а_CCONJ', 'семья_NOUN', 'у_ADP', 'вы_PRON', 'быть_VERB']","['пока_SCONJ', 'нет_PART', 'я_PRON', 'в_ADP', 'свободный_ADJ', 'поиск_NOUN', 'как_SCONJ', 'говориться_VERB', 'а_CCONJ', 'у_ADP', 'ты_PRON', 'быть_VERB']",people
50,"['хирург_NOUN', 'тоже_PART', 'тяжелый_ADJ', 'но_CCONJ', 'по_ADP', 'крайний_ADJ', 'мера_NOUN', 'нормальный_ADJ', 'зарплата_NOUN', 'о_INTJ', 'ответственный_ADJ', 'работа_NOUN', 'какой_PRON', 'жизнь_NOUN', 'спасать_VERB', 'крутой_ADJ', '**вы:_NOUN', 'я_PRON', 'на_ADP', 'семья_NOUN', 'хватать_VERB']","['а_CCONJ', 'я_PRON', 'на_ADP', 'работа_NOUN', 'по_ADP', 'xx_NUM', 'час_NOUN', 'в_ADP', 'день_NOUN']",ai
51,"['спорт_PROPN ', 'да_CCONJ', 'плавание_NOUN', 'там_ADV', 'я_PRON', 'находить_VERB', 'новый_ADJ', 'друг_NOUN', 'вообщей_PROPN ', 'очень_ADV', 'общительный_ADJ', 'да_CCONJ', 'и_PART', 'всегда_ADV', 'выслушаю_NOUN', 'а_CCONJ', 'я_PRON', 'заниматься_VERB', 'карате_PART', 'год_NOUN', 'пять_NUM', 'назад_ADV', 'сейчас_ADV', 'забрасывать_VERB', 'понимать_VERB', 'что_SCONJ', 'не_PART', 'мой_PRON', 'это_PRON', 'за_ADP', 'то_PRON', 'сейчас_ADV', 'учиться_VERB', 'игратьв_VERB', 'шахматы_NOUN', '**вы:_NOUN', 'это_PRON', 'хороший_ADJ', 'значить_VERB', 'уметь_VERB', 'логически_ADV', 'мыслить_VERB', 'а_CCONJ', 'я_PRON', 'неуметь_PRON', 'в_ADP', 'шахматы_NOUN', 'играть_VERB', 'вот_PART', 'шашки_NOUN', 'это_PRON', 'да_PART', 'любить_VERB']","['а_CCONJ', 'я_PRON', 'вот_PART', 'шашки_NOUN', 'как-то_ADV', 'не_PART', 'очень_ADV', 'постоянно_ADV', 'проигрывать_VERB']",people
52,"['ну_PART', 'да_NOUN', '**собеседник:_NOUN', 'чем_PRON', 'еще_ADV', 'увлекаться_VERB', 'в_ADP', 'основной_ADJ', 'автомобиль_NOUN']","['я_PRON', 'любить_VERB', 'ездить_VERB', 'на_ADP', 'машина_NOUN', 'и_CCONJ', 'наслаждаться_VERB', 'красивый_ADJ', 'пейзаж_NOUN', 'за_ADP', 'окно_NOUN', 'кроме_ADP', 'то_PRON']",ai
53,"['молодой_ADJ', 'еще_ADV', 'или_CCONJ', 'судьба_NOUN', 'так_ADV', 'распорядиться_VERB', 'молодой_PROPN ', 'развивать_VERB', 'свой_DET', 'бизнес_NOUN', '**вы:_NOUN', 'что_PRON', 'за_ADP', 'бизнес_NOUN', 'если_SCONJ', 'не_PART', 'секрет_NOUN']","['в_ADP', 'сфера_NOUN', 'финансы_NOUN']",people
54,"['я_PRON', 'наталья😊_NOUN', '**собеседник:_NOUN', 'что_PRON', 'вы_PRON', 'заниматься_VERB', '**вы:_NOUN', 'о_PROPN ', 'у_ADP', 'я_PRON', 'много_ADV', 'дел😂_NOUN', 'дом_PROPN ', 'семья_NOUN', 'работа_NOUN', 'а_CCONJ', 'вообще_ADV', 'я_PRON', 'страховой_ADJ', 'агент_NOUN', 'а_CCONJ', 'вы_PRON']","['я_PRON', 'работать_VERB', 'в_ADP', 'креативный_ADJ', 'сфера_NOUN', 'заниматься_VERB', 'дизайн_NOUN', 'и_CCONJ', 'иллюстрация_NOUN']",ai
55,"['повар_ADV', 'работать_VERB', 'обожать_VERB', 'готовить_VERB', '**собеседник:_NOUN', 'ты_PRON', 'повар_NOUN', 'а_CCONJ', 'я_PRON', 'клоун_NOUN', 'кухня_PROPN ', 'это_PRON', 'мой_PRON', 'с_ADP', 'детство_NOUN', 'там_ADV', 'мы_PRON', 'отличный_ADJ', 'пара_NOUN']","['да_PART', 'мы_PRON', 'точно_ADV', 'отличный_ADJ', 'команда_NOUN']",ai
56,"['👍_SYM', 'я_PRON', 'приболеть_VERB', 'сейчас_ADV', 'дома_ADV', 'сидеть_VERB', 'и_CCONJ', 'муж_NOUN', 'тоже_PART', 'надо-охранник_NOUN', 'жбыть_VERB', 'понятный_ADJ']","['а_CCONJ', 'ты_PRON']",ai
57,"['один_NUM', 'покорять_VERB', 'или_CCONJ', 'с_ADP', 'семья_NOUN', 'да_PART', 'рисовать_ADJ', 'с_ADP', 'самогодетствый_NOUN', 'вроде_ADP', 'один_NUM', 'и_CCONJ', 'готовка_NOUN', 'мой_DET', 'все_PRON', 'хвалить_VERB', 'пока_ADV', 'никто_PRON', 'не_PART', 'умирать_VERB', '😂_SYM', 'тьфутьф_NOUN', 'тьфу_INTJ', 'даже_PART', 'без_ADP', 'собачка_NOUN', 'или_CCONJ', 'кот_NOUN']","['не_PART', 'котейко_ADV', 'быть_VERB']",people
58,"['я_PRON', 'ты_PRON', 'житься_VERB', 'жаль_ADV', 'но_CCONJ', 'я_PRON', 'не_PART', 'жалуюсь😂_NOUN', '**ва_NOUN', 'тоже_PART', 'с_ADP', 'они_PRON', 'иметь_VERB', 'делотец_NOUN', 'ты_PRON', 'верить_VERB', 'в_ADP', 'нло_NOUN']","['нет_PART', 'только_PART', 'не_PART', 'говорить_VERB', 'что_PRON', 'ты_PRON', 'верить_VERB']",people
59,"['это_PRON', 'очень_ADV', 'плохой_ADJ', 'на_ADP', 'самый_ADJ', 'дело_NOUN', 'у_ADP', 'я_PRON', 'тоже_PART', 'нет_VERB', 'друг_NOUN', 'но_CCONJ', 'зато_PART', 'в_ADP', 'меняесть_NOUN', 'ребеноколо_ADP', 'вот_PART', 'на_ADP', 'день_NOUN', 'быть_AUX', 'день_NOUN', 'рождение_NOUN', 'отмечать_VERB', 'а_CCONJ', 'ты_PRON', 'любить_PART', 'читать_VERB', 'с_ADP', 'наступать_VERB', 'ты_PRON']","['у_ADP', 'я_PRON', 'быть_VERB', 'книга_NOUN', 'который_PRON', 'я_PRON', 'читать_VERB', 'каждый_ADJ', 'день_NOUN', 'она_PRON', 'называться_VERB', 'малый_NOUN']",ai
60,"['мечтать_VERB', 'о_ADP', 'красивый_ADJ', 'любовь_NOUN', 'животное_ADJ', 'быть_VERB', 'а_CCONJ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'желание_NOUN', 'мечта_NOUN']","['конечно_ADV', 'у_ADP', 'я_PRON', 'много_ADV', 'мечть_VERB', 'и_CCONJ', 'желание_NOUN']",ai
61,"['**вы:**_NOUN', 'ребенок_PROPN ', 'у_ADP', 'я_PRON', 'нет_VERB', 'но_CCONJ', 'быть_VERB', 'кот_NOUN', 'финикать_NOUN', 'ребенок_NOUN', 'у_ADP', 'я_PRON', 'нет_VERB', 'но_CCONJ', 'быть_VERB', 'кот_NOUN', 'финик_PROPN ', 'я_PRON', 'любить_VERB', 'изучать_VERB', 'язык_NOUN', 'знать_VERB', 'x_NUM', 'но_CCONJ', 'на_ADP', 'это_PRON', 'не_PART', 'останавливаться_VERB', 'крутой_ADJ', 'а_CCONJ', 'какой_DET', 'музыка_NOUN', 'любить_VERB', 'и_CCONJ', 'в_ADP', 'перерыв_NOUN', 'ходить_VERB', 'в_ADP', 'зал_NOUN', 'чтобы_SCONJ', 'поддерживать_VERB', 'себя_PRON', 'вформа_NOUN', 'классический_ADJ']","['классика_NOUN', 'это_PRON', 'крутой_ADJ', 'наверное_ADV', 'и_PART', 'театр_NOUN', 'ты_PRON', 'нравиться_VERB', 'я_PRON', 'тчедывать_NOUN']",people
62,"['ты_PRON', 'любить_VERB', 'музыка_NOUN', 'я_PRON', 'вот_PART', 'играть_VERB', 'на_ADP', 'веганский_ADJ', 'гитаре_NOUN', 'да_PROPN ', 'супер_NOUN']","['крутой_ADJ', 'я_PRON', 'тоже_PART', 'любить_VERB', 'музыка_NOUN', 'какой_DET', 'жанр_NOUN', 'ты_PRON', 'много_NUM', 'все_PRON', 'нравиться_VERB']",ai
63,"['**вы:**_NOUN', 'незабудка_PROPN ', 'это_PRON', 'даже_PART', 'крутой_ADJ', 'чем_SCONJ', 'роза_NOUN', 'не_PART', 'так_ADV', 'раскручать_VERB', 'а_CCONJ', 'я_PRON', 'на_ADP', 'дача_NOUN', 'только_PART', 'на_ADP', 'шашлык_NOUN', 'ездить_VERB', 'там_ADV', 'подарок_NOUN', 'родный_VERB', 'смысл_NOUN', 'и_CCONJ', 'без_ADP', 'я_PRON', 'справляться_VERB', 'шашлык_PROPN ', 'из_ADP', 'курицылюбль_NOUN', 'сам_ADJ', 'сварганить_VERB', 'мочь_NOUN', 'родаки_NOUN', 'а_CCONJ', 'не_PART', 'подарки_NOUN', 'вы_PRON', 'тоже_PART', 'т9_NUM', 'доставать_VERB', 'ну_PART', 'на_ADP', 'природа_NOUN', 'хорошо_ADV', 'всегда_ADV', 'чистый_ADJ', 'воздух_NOUN', 'большелюбишь_PART', 'куриный_ADJ', 'шашлык_NOUN', 'или_CCONJ', 'свиной_NOUN', 'нет_PART', 'я_PRON', 'бабка_NOUN', 'продвигать_VERB', 'писать_VERB', 'всегда_ADV', 'точно_ADV', 'а_CCONJ', 'я_PRON', 'спешить_VERB', 'всегда_NOUN']","['зато_CCONJ', 'иногда_ADV', 'можно_ADV', 'посмеяться_VERB', 'над_ADP', 'слишком_ADV', 'несуразный_ADJ', 'текст_NOUN', 'подобрать_VERB', 'т9_NUM']",people
64,"['да_PART', 'хотеть_VERB', 'строительный_ADJ', 'фирма_NOUN', 'открывать_VERB', 'а_CCONJ', 'ты_PRON', 'любить_VERB', 'животное_NOUN', 'о_ADP', 'да_NOUN', 'у_ADP', 'я_PRON', 'кошка_NOUN', 'дома_NOUN', 'мечтать_VERB', 'о_ADP', 'собака_NOUN', 'но_CCONJ', 'боюсьне_ADV', 'подружаться_VERB', 'я_PRON', 'тоже_PART', 'очень_ADV', 'кошка_NOUN', 'любить_VERB', 'но_CCONJ', 'свой_DET', 'кошка_NOUN', 'нет_VERB', 'у_ADP', 'я_PRON']","['ой_INTJ', 'а_CCONJ', 'почему_ADV', 'нет_PART']",ai
